rating,reviews,amenities,price,country,bathrooms,beds,guests,toiles,bedrooms,studios,latitude,longitude
4.64,12.0,"City skyline view,Courtyard view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private hot tub,Pets allowed,HDTV with cable/satellite TV,Security cameras on property",8128,Turkey,1,1,2,0,1,0,39.294076,35.2316631
4.79,43.0,"Kitchen,Wifi,Free on-street parking,Private hot tub,TV,Air conditioning,Patio or balcony,Luggage drop-off allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",13338, Greece,1,1,3,0,1,0,39.0,22.0
4.76,107.0,"Beach access,Kitchen,Wifi,Free on-street parking,Shared pool,TV,Window AC unit,Shared patio or balcony,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",7339, Greece,1,1,2,0,1,0,39.0,22.0
4.68,39.0,"Kitchen,Wifi,Free parking on premises,Hot tub,TV,Washing machine,Air conditioning,Patio or balcony,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",16761, Turkey,1,4,4,0,1,0,38.6445768,34.8291408
4.79,15.0,"Kitchen,Wifi,Free on-street parking,Pool,TV,Washing machine,Air conditioning,Patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",36239, Greece,2,5,6,0,2,0,36.398702,25.4467341
4.89,9.0,"Kitchen,Wifi,Free parking on premises,50"" HDTV with standard cable/satellite, Netflix,Central air conditioning,Luggage drop-off allowed,Hair dryer,Refrigerator,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",9060, Greece,1,1,2,0,0,0,39.0,22.0
4.9,101.0,"Beach access – Beachfront,Kitchen,Wifi,Free parking on premises,TV,Patio or balcony,Luggage drop-off allowed,Cot,Travel cot,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",17214, Greece,1,3,4,0,1,0,36.410413,25.4811567
4.74,47.0,"Bay view,Mountain view,Kitchen,Wifi,Pets allowed,TV,Private patio or balcony,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",10282, Greece,2,2,6,0,2,0,36.4071112,25.4566637
4.95,19.0,"Kitchen,Wifi,Free parking on premises,Private pool,TV,Air conditioning,Luggage drop-off allowed,Cot,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",62718, Greece,2,2,4,0,1,0,39.0,22.0
4.84,19.0,"Kitchen,Wifi,Free on-street parking,Hot tub,TV,Air conditioning,Patio or balcony,Luggage drop-off allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",55628, Greece,2,2,4,0,2,0,36.4071112,25.4566637
4.97,35.0,"City skyline view,Courtyard view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private pool,Private hot tub,55"" HDTV with standard cable/satellite,Security cameras on property",32555, Greece,4,4,7,0,4,0,36.398702,25.4467341
4.81,32.0,"Ocean view,Resort view,Waterfront,Wifi,Dedicated workspace,Free parking on premises,Private pool,Private hot tub,Pets allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",65497, Greece,2,2,5,0,2,0,36.4622122,25.3757257
0.0,0.0,"Kitchen,Wifi,Free parking on premises,Private hot tub,Pets allowed,TV,Washing machine,Air conditioning,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",5013, Turkey,1,2,3,0,1,0,38.6214638,34.865156
4.89,98.0,"City skyline view,Mountain view,Public or shared beach access,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",41839, Greece,1,3,4,0,2,0,36.4622122,25.3757257
4.98,54.0,"Sea view,Bay view,Waterfront,Kitchen,Fast wifi – 94 Mbps,Dedicated workspace,Free parking on premises,HDTV with Netflix, standard cable/satellite,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",29897, Greece,1,4,5,0,1,0,36.4071112,25.4566637
4.82,65.0,"Beach access,Kitchen,Wifi,Dedicated workspace,Free parking on premises,TV,Washing machine,Paid dryer – In building,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",9551, Greece,1,3,4,0,2,0,36.398702,25.4467341
4.64,11.0,"Kitchen,Wifi,Free parking on premises,Private pool,Pets allowed,TV,Air conditioning,Private patio or balcony,Luggage drop-off allowed,Cot",15084, Greece,1,1,3,0,1,0,36.3937862,25.4510674
4.68,81.0,"Kitchen,Wifi,Free on-street parking,TV,Washing machine,Air conditioning,Private patio or balcony,Garden,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",15402, Greece,2,4,6,0,3,0,39.0,22.0
0.0,2.0,"Kitchen,Wifi,Free parking on premises,Pets allowed,TV,Patio or balcony,Garden,Indoor fireplace,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",26274, Turkey,2,2,4,0,2,0,38.62812,34.8040614
4.63,24.0,"Kitchen,Wifi,TV,Patio or balcony,Refrigerator,Breakfast,Smoking allowed,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",19026, Greece,3,4,6,0,3,0,36.3571658,25.4461188
4.67,7.0,"City skyline view,Courtyard view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private hot tub,Pets allowed,HDTV with cable/satellite TV,Security cameras on property",6774,Turkey,1,1,2,0,1,0,39.294076,35.2316631
4.97,33.0,"Kitchen,Wifi,Dedicated workspace,Free on-street parking,Private pool,Private hot tub,TV with standard cable/satellite,Washing machine,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",41513, Greece,2,4,6,0,2,0,39.0,22.0
4.9,51.0,"Kitchen,Wifi,Air conditioning,Patio or balcony,Luggage drop-off allowed,Hair dryer,Refrigerator,Microwave,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",34694, Greece,1,1,2,0,1,0,36.4325579,25.4228307
4.92,80.0,"Wifi,TV,Hair dryer,Breakfast,Paid parking off premises,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",5708, Greece,1,1,2,0,0,0,36.398702,25.4467341
0.0,1.0,"Kitchen,Wifi,Pets allowed,Patio or balcony,Garden,Luggage drop-off allowed,Travel cot,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",55573, Greece,3,7,11,0,4,0,39.0,22.0
4.75,4.0,"Kitchen,Wifi,Dedicated workspace,Pool,Private hot tub,TV,Air conditioning,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",27037, Greece,1,1,2,0,1,0,36.4071112,25.4566637
4.96,29.0,"Sea view,Valley view,Kitchen,Wifi,Free parking on premises,TV,Free washer – In unit,AC – split-type ductless system,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",16308, Greece,1,2,4,0,2,0,39.0,22.0
5.0,3.0,"Wifi,Dedicated workspace,Free parking on premises,Private hot tub,Pets allowed,TV,Indoor fireplace,Luggage drop-off allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",6342, Turkey,1,2,3,0,1,0,38.625,34.71222
4.56,10.0,"Kitchen,Wifi,Free on-street parking,Shared pool,TV,Washing machine,Hair dryer,Refrigerator,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",25368, Greece,1,2,3,0,2,0,36.398702,25.4467341
4.83,6.0,"Kitchen,Wifi,Hot tub,TV,Air conditioning,Hair dryer,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",10400, Greece,1,1,3,0,1,0,36.3571658,25.4461188
0.0,0.0,"Wifi,Free parking on premises,Shared pool,Private hot tub,TV,Air conditioning,Luggage drop-off allowed,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",53589, Greece,1,1,2,0,1,0,36.4071112,25.4566637
0.0,0.0,"Wifi,Dedicated workspace,Free parking on premises,Pets allowed,HDTV with standard cable/satellite,AC – split-type ductless system,Hair dryer,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",6650, Turkey,1,2,2,0,1,0,38.642089,34.8296234
4.57,7.0,"Kitchen,Wifi,Free parking on premises,Hot tub,TV,Washing machine,Dryer,Air conditioning,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",10600, Turkey,1,3,3,0,1,0,38.6445768,34.8291408
0.0,1.0,"Wifi,Free parking on premises,TV with standard cable/satellite,Dryer,Air conditioning,Luggage drop-off allowed,Cot,Hair dryer,Breakfast,Security cameras on property",9513, Turkey,1,1,2,0,1,0,38.6445768,34.8291408
0.0,1.0,"Kitchen,Wifi,Free on-street parking,Pool,TV with standard cable/satellite,Air conditioning,Travel cot,High chair,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",95268, Greece,3,7,8,0,2,0,39.0,22.0
4.8,10.0,"Kitchen,Wifi,Free parking on premises,Pets allowed,TV,Washing machine,Air conditioning,Patio or balcony,Luggage drop-off allowed,Cot",23023, Greece,3,6,10,0,3,0,39.0,22.0
0.0,1.0,"Kitchen,Wifi,Free parking on premises,Pets allowed,TV,Patio or balcony,Garden,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",2084, Turkey,1,1,10,0,1,0,38.6445768,34.8291408
0.0,0.0,"Kitchen,Wifi,Pool,TV,Air conditioning,Hair dryer,Breakfast,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",635123, Greece,7,7,16,0,7,0,36.4325579,25.4228307
0.0,2.0,"Wifi,Hot tub,TV with standard cable/satellite,Air conditioning,Patio or balcony,Hair dryer,Refrigerator,Breakfast,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",23134, Greece,1,1,2,0,1,0,36.4622122,25.3757257
5.0,5.0,"Kitchen,Wifi,Free parking on premises,Hot tub,TV,Air conditioning,Patio or balcony,Luggage drop-off allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",38957, Greece,2,2,6,0,2,0,39.0,22.0
5.0,6.0,"Wifi,Hot tub,TV with standard cable/satellite,Air conditioning,Patio or balcony,Luggage drop-off allowed,Hair dryer,Refrigerator,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",60429, Greece,1,1,2,0,1,0,38.19275,25.82304
0.0,0.0,"Kitchen,Wifi,TV,Air conditioning,Hair dryer,Breakfast,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",11959, Greece,1,3,4,0,1,0,36.4071112,25.4566637
0.0,0.0,"Wifi,Free on-street parking,Pool,TV,Air conditioning,Patio or balcony,Luggage drop-off allowed,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",25277, Greece,2,2,4,0,2,0,36.4071112,25.4566637
5.0,4.0,"Sea view,Courtyard view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private hot tub,Pets allowed,TV with Netflix, standard cable/satellite,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",27937, Greece,1,3,5,0,2,0,36.3571658,25.4461188
0.0,0.0,"Wifi,Dedicated workspace,Free parking on premises,TV,Air conditioning,Indoor fireplace,Hair dryer,Breakfast,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",15583, Turkey,1,1,16,0,1,0,38.6300508,34.9116025
5.0,4.0,"Waterfront,Kitchen,Wifi,Dedicated workspace,Free on-street parking,Hot tub,Air conditioning,Patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",20642, Greece,1,1,2,0,1,0,36.4071112,25.4566637
5.0,3.0,"Mountain view,Bay view,Waterfront,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Air conditioning,Shared patio or balcony,Security cameras on property",63822, Greece,4,7,11,0,4,0,37.1501031,25.4550768
0.0,0.0,"Courtyard view,Garden view,Wifi,Dedicated workspace,Free parking on premises,Pool,Hot tub,TV,Washing machine,Security cameras on property",50175, Turkey,1,1,2,0,1,0,38.5833959,34.8969158
0.0,0.0,"Beach access,Kitchen,Wifi,Free on-street parking,Hot tub,Air conditioning,Patio or balcony,Garden,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",22746, Greece,2,3,4,0,1,0,36.5760811,26.3029291
0.0,0.0,"Kitchen,Wifi,Free parking on premises,TV,Washing machine,Dryer,Luggage drop-off allowed,Hair dryer,Breakfast,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",6351, Turkey,6,6,12,0,6,0,38.6280318,34.8640307
0.0,1.0,"Wifi,Pool,TV,Air conditioning,Patio or balcony,Luggage drop-off allowed,Hair dryer,Refrigerator,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",40769, Greece,1,1,2,0,1,0,39.0,22.0
0.0,2.0,"Wifi,Free parking on premises,Pool,TV,Washing machine,Dryer,Air conditioning,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",12321, Greece,1,1,2,0,1,0,36.4071112,25.4566637
0.0,1.0,"Wifi,TV,Dryer,Air conditioning,Hair dryer,Refrigerator,Breakfast,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",31595, Greece,1,4,6,0,2,0,36.4071112,25.4566637
0.0,1.0,"Desert view,Mountain view,Free parking on premises,Indoor fireplace,Fire pit,Breakfast,Smoking allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",6386, Jordan,0,12,16,0,1,0,31.0,36.0
0.0,0.0,"Pets allowed,Breakfast,Smoking allowed,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",4096, Jordan,0,5,5,0,1,0,30.32221,35.47933
5.0,4.0,"Waterfront,Kitchen,Wifi,Dedicated workspace,Free on-street parking,Private hot tub,Air conditioning,Patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",29374, Greece,1,1,2,0,1,0,36.4071112,25.4566637
5.0,3.0,"Waterfront,Kitchen,Wifi,Dedicated workspace,Free on-street parking,Air conditioning,Bath,Patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",23023, Greece,1,3,4,0,1,0,36.4071112,25.4566637
0.0,0.0,"Wifi,Free parking on premises,Hair dryer,Breakfast,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",7760, Turkey,1,1,2,0,1,0,38.6300508,34.9116025
0.0,0.0,"Wifi,Free parking on premises,Fire pit,Smoking allowed,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",2287, Jordan,1,1,3,0,1,0,30.32221,35.47933
0.0,0.0,"Kitchen,Wifi,Pets allowed,Patio or balcony,Garden,Refrigerator,Smoking allowed,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",23817, Turkey,2,0,5,0,2,0,38.6293826,34.8046138
0.0,0.0,"Wifi,Free on-street parking,Shared pool,Pets allowed,TV with standard cable/satellite,Air conditioning,Bath,Shared patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",12684, Greece,1,2,3,0,1,0,36.3571658,25.4461188
0.0,0.0,"Kitchen,Wifi,Free parking on premises,Private hot tub,Pets allowed,TV,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",18346, Greece,1,2,4,0,2,0,39.0,22.0
0.0,0.0,"Wifi,Dedicated workspace,Free parking on premises,TV,Air conditioning,Indoor fireplace,Hair dryer,Breakfast,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",20838, Turkey,1,1,4,0,1,0,38.6300508,34.9116025
0.0,0.0,"Wifi,Pets allowed,TV,Hair dryer,Long-term stays allowed,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",12684, Turkey,1,1,2,0,1,0,38.6293826,34.8046138
0.0,1.0,"Wifi,TV,Air conditioning,Hair dryer,Breakfast,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",635123, Greece,1,2,3,0,1,0,36.4622122,25.3757257
0.0,0.0,"Wifi,TV with standard cable/satellite,Breakfast,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",12231, Turkey,5,10,2,0,1,0,38.6300508,34.9116025
0.0,0.0,"Wifi,Dedicated workspace,Free parking on premises,TV,Air conditioning,Indoor fireplace,Hair dryer,Breakfast,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",27814, Turkey,1,1,2,0,1,0,38.6300508,34.9116025
4.86,146.0,"Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private hot tub,TV with standard cable/satellite,Washing machine,Bath,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",11778, Turkey,1,2,4,0,1,0,38.6280318,34.8640307
4.7,305.0,"Bay view,Ocean view,Waterfront,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Shared patio or balcony,Luggage drop-off allowed,Security cameras on property",13657, Greece,1,1,2,0,1,0,37.1501031,25.4550768
4.99,99.0,"Kitchen,Wifi – 10 Mbps,Free on-street parking,Shared outdoor pool,TV,Free washer – In unit,Free dryer – In unit,Air conditioning,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",15799, Greece,2,4,6,0,2,0,36.398702,25.4467341
4.91,36.0,"Kitchen,Wifi,Free on-street parking,TV,Air conditioning,Private patio or balcony,Luggage drop-off allowed,Cot,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",14677, Greece,1,1,4,0,1,0,37.4513936,25.3923149
4.78,224.0,"Kitchen,Wifi,Pets allowed,Air conditioning,Patio or balcony,Luggage drop-off allowed,Cot,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",20475, Greece,1,2,4,0,2,0,36.39963,25.42081
4.91,47.0,"Courtyard view,Mountain view,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,TV,Cot,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",4530, Turkey,1,2,3,0,1,0,38.6445768,34.8291408
5.0,10.0,"Bay view,City skyline view,Beach access,Kitchen,Wifi,Free parking on premises,Pool,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",115116, Greece,2,6,9,0,3,0,36.4622122,25.3757257
0.0,0.0,"Wifi,Hot tub,Pets allowed,TV,Hair dryer,Long-term stays allowed,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",15402, Turkey,1,1,2,0,1,0,38.6293826,34.8046138
4.71,205.0,"Kitchen,Wifi,Free parking on premises,Washing machine,Luggage drop-off allowed,Cot,Hair dryer,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",4892, Turkey,1,3,4,0,1,0,38.642089,34.8296234
4.78,188.0,"Kitchen,Wifi,Free parking on premises,Washing machine,Luggage drop-off allowed,Cot,Hair dryer,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",4530, Turkey,1,1,2,0,1,0,38.642089,34.8296234
